qseqid	pident	min_pident	K	P	C	O	F	G	S
FJ230776.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ203146.1	77.143	47.143	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ466406.1	79.048	49.048	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KX364936.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ203160.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ230772.1	79.048	49.048	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748702.1	75	45	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM180756.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ230777.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426631.1	79.048	49.048	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ230773.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647206.1	78.095	48.095	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046259.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM040261.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ203154.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046250.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ203181.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046264.1	77.358	47.358	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ203157.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748693.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035823.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051966.1	75.238	45.238	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035691.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647200.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046253.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM040260.1	79.439	49.439	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035646.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894748.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647198.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ230779.1	79.245	49.245	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KC603851.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748703.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035779.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046256.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035725.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051969.1	78.095	48.095	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894749.1	75	45	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894751.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM292537.1	75.238	45.238	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM292538.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM180760.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ230778.1	77.57	47.57	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046258.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM040259.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046255.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046262.1	74.528	44.528	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM040257.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894755.1	75.238	45.238	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KJ489417.1	81.132	51.132	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647203.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035723.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM180759.1	77.143	47.143	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748699.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051964.1	78.095	48.095	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647199.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046257.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894752.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046261.1	74.528	44.528	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748704.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM180757.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647204.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035841.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035736.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035655.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
MN417951.1	80	50	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748706.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051965.1	75.238	45.238	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046263.1	74.528	44.528	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035900.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035714.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894754.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647202.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035719.1	73.786	43.786	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035729.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
GQ894750.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035724.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035662.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051974.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426634.1	70.476	40.476	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046254.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035898.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035819.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
EU046251.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748695.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051970.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AF364508.1	76.923	46.923	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748701.1	74.528	44.528	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
JN035647.1	72.816	42.816	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426633.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AM180761.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051962.1	73.077	43.077	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426639.1	76.19	46.19	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051975.1	78.899	48.899	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426640.1	75.472	45.472	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AJ748698.1	78.302	48.302	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426632.1	77.57	47.57	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
AY647201.1	75.962	45.962	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051971.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
KM051972.1	77.885	47.885	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426637.1	77.143	47.143	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
FJ426638.1	68.142	38.142	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus patulus
CP034879.1	69.091	39.091	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum
CP046689.1	67.857	37.857	Eukaryota	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis vinifera
CP046700.1	67.857	37.857	Eukaryota	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis vinifera
CP047562.1	70.536	40.536	Eukaryota	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis vinifera
CP025644.1	66.387	36.387	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus japonicus
LR131380.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131491.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131316.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131364.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LN999945.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131396.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR129696.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131332.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131348.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131460.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131412.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131475.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131428.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131300.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
CP017001.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LR131444.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
LT963424.1	66.949	36.949	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus
CP024905.1	89.912	59.912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. CCGE1003
CP007268.1	63.898	33.898	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
CP032252.1	65.833	35.833	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
CP042425.1	65.244	35.244	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii
LR778315.1	64.486	38.269	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa
CP032363.1	100	70	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	unknown	Arcobacter sp. LPB0137
AP022632.1	66.387	36.387	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea trifida
CP019070.1	100	70	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter peruensis
CP006667.1	65.244	35.244	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Limnoglobus	Limnoglobus roseus
FJ426630.1	70.093	40.093	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
AM432903.2	68.182	38.182	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pinnatisectum
LM525139.1	65.323	35.323	Eukaryota	Arthropoda	Insecta	Diptera	Streblidae	Trichobius	Trichobius caecus
KX400333.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400359.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400345.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400347.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400354.1	81.884	51.884	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400339.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400348.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400332.1	81.884	51.884	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
MF414414.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400344.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400340.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400355.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KC703400.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400361.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400358.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400353.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400343.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400337.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400334.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400350.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400356.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400338.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400357.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400330.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400328.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400329.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400342.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400360.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KC703399.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400331.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400362.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400352.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400336.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400346.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400349.1	83.333	53.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400341.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KX400327.1	82.609	52.609	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
AF288091.2	63.557	33.557	Eukaryota	unknown	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis andersenii
AF325132.1	68.142	38.142	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Euchlanis	Euchlanis dilatata
GQ914280.1	85.714	57.402	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	Eucypris virens
GQ914277.1	85.714	57.402	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	Eucypris virens
GQ914279.1	85.714	57.402	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	Eucypris virens
EU600331.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MG273133.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079101.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079100.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079066.1	62.745	32.745	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
FJ198228.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
AY255150.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
KU682907.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
FJ198227.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MK069573.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MN334609.2	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079109.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079089.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MH553677.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079084.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MT079091.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
GU392082.1	63.107	33.107	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
MH120432.1	62.621	32.621	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
