LR738605.1	30640
AF215457.1	30882
LC098604.1	30991
KT718805.1	31033
KX713257.1	31201
LK022891.2	31271
AF110138.1	31312
JN209966.1	31330
KY083067.1	31354
MK814735.1	31383
HQ421620.1	31411
KT778511.1	31449
HQ421533.1	31455
JQ952655.1	31472
DQ471398.1	31905
KY419886.1	31908
CP016174.1	31958
X81576.1	31959
CP033723.1	31963
NR_076089.1	31964
DQ499016.1	31965
AP006014.1	32507
AF215771.1	32589
NR_103003.1	33010
LT906441.1	33011
CP047054.1	33013
CP021038.1	33014
CP013344.1	33050
KT865767.1	33051
KM208636.1	33424
KP013093.1	33519
AP012079.1	33536
U09474.1	33537
U09472.1	33538
MG570449.1	33539
MG076894.1	33541
AF339359.1	33578
AF339360.1	33581
GU071053.1	33584
DQ485835.1	33587
AF173583.1	33593
AF173582.1	33603
AF173581.1	33608
AF173574.1	33616
CP028129.1	33887
CP015515.1	33888
KF559348.1	33895
X81577.1	33898
CP023703.1	33899
AP019621.1	33903
X81578.1	33904
NR_103206.1	33905
CP041029.1	34085
EF506945.1	34116
KX306823.1	34157
JF317353.1	34274
MG800783.1	34281
CP032572.1	34284
AP022633.1	34305
NC_037936.1	34467
LN609396.1	34506
EU407006.1	34587
KR779502.1	34773
HQ915867.1	34924
DQ186202.1	35128
MF101424.1	35163
HQ586061.1	35206
MF346498.1	35525
NC_044415.1	35528
AP017912.1	35554
AF116559.1	35622
MG076892.1	35657
MN122936.1	35669
MF401423.1	35688
CP018044.1	35760
NR_076601.1	35786
NR_121968.1	35795
CP025645.1	35884
CP025665.1	35885
MK818509.1	36241
MG604917.1	36243
KY964271.1	36245
KX893247.1	36247
NC_039095.1	36248
JQ922259.1	36255
HQ896037.1	36269
CP016995.1	36329
MG076905.1	36718
XM_032311098.1	36723
AF379857.1	36762
AP012091.1	36786
AP012093.1	36790
AP012094.1	36791
CP018762.1	36805
CP050978.1	36809
AP022599.1	36813
NR_102996.2	36814
CP023701.1	36818
CP022580.1	36822
NR_076243.1	36826
BA000021.3	36870
LR134506.1	36874
JN615283.1	36961
U18068.1	36992
AY293619.1	37036
AF173577.1	37039
AY293618.1	37040
AF173576.1	37042
AF173570.1	37043
KT626611.1	37046
AF173567.1	37050
AF173572.1	37051
NC_043899.1	37055
AY158678.1	37064
KC875856.1	37075
DQ137152.1	37080
KU361804.1	37081
AF362763.1	37083
DQ137158.1	37085
AF173579.1	37087
U17735.1	37166
Z93295.2	37247
U18066.1	37248
U18069.1	37254
U18070.1	37256
U18071.1	37257
XM_012459408.2	37293
KR149143.1	37319
CP046171.1	37326
NR_076254.1	37329
NR_122010.1	37330
AP017900.1	37332
U17727.1	37337
U17729.1	37338
U17731.1	37339
U17738.1	37341
U17741.1	37342
LS992577.1	37360
KM078790.1	37600
KM078804.1	37607
KM078789.1	37609
AF506028.1	37690
CP009111.1	37919
CP014518.1	37927
CP018864.1	37928
CP033081.1	37929
AY585760.1	38104
KJ867410.1	38269
HQ908425.1	38271
KP453743.1	38273
KX889715.1	38275
LS483459.1	38289
CP011340.1	38300
LS483468.1	38310
EF426610.1	38327
KJ128681.1	38527
HQ724616.1	38569
XM_014522502.2	38654
LC366547.1	39274
AP017424.1	39478
KM078767.1	39638
AB371631.1	39660
AP022563.1	39688
AP022601.1	39689
AP022560.1	39691
AP022598.1	39692
AP022570.1	39694
AP022600.1	39695
CP032096.1	39765
CP018166.1	39946
AP014966.1	39947
KX347582.1	40171
AY283880.1	40204
AF202785.1	40210
FJ236293.1	40217
XM_024474462.1	40302
CP023747.1	40318
HQ849823.1	40368
HQ849833.1	40371
NC_037773.1	40490
MN309803.1	40494
MN309799.1	40495
KX354276.1	40499
MN309795.1	40500
JQ938964.1	40503
KX354247.1	40505
MN309790.1	40509
NR_076647.1	40567
KT865766.1	40681
FJ769849.1	40816
FJ769851.1	40817
FJ769850.1	40818
FJ769846.1	40819
KX419437.1	40831
CP035526.1	41058
LC146386.1	41447
KX284713.1	42024
EU494323.1	42062
CP023445.1	42197
CP016824.1	42239
AB371630.1	42339
KT851543.1	42434
AF288091.2	42467
GU563431.1	42746
XM_005340262.3	43179
AP014554.1	43211
KX306822.1	43261
EF380295.1	43307
EF380287.1	43308
EF380291.1	43311
XM_010861063.1	43346
AP022606.1	43348
NR_122004.1	43357
AF177121.1	43370
KY427955.1	43412
AY463690.1	43455
KU237286.1	43466
MN122837.1	43518
MH423742.1	43579
NR_076455.1	43663
NR_076652.1	43669
LS483423.1	43674
CP023510.1	43675
CP041647.1	43767
LT906481.1	43771
KJ410688.1	43925
AP022613.1	44010
MK922345.1	44056
CP037865.1	44283
KC693286.1	44390
FJ236292.1	44393
KM042941.1	44394
CP046507.1	44454
KJ396190.1	44477
LT907782.1	44577
AY745779.1	44664
CP014229.1	44742
LT906449.1	45243
CP029078.1	45398
KF684946.1	45639
AP014534.1	45783
KY426904.1	45949
KY426898.1	45954
EF414448.1	45971
AB073301.1	46218
KJ671318.1	46478
AP009191.1	46542
DQ137165.1	46550
AF151426.1	46689
KY994600.1	46904
MF595550.1	47145
KX902235.1	47245
MT539251.1	47308
KF415448.1	47310
AF416976.1	47413
CP037867.1	47421
CP032254.1	47615
CP022412.2	47678
AY542313.1	47692
CP016795.1	47716
CP019457.1	47763
CP031263.1	47850
EF552206.1	47854
LT607750.1	47857
LT607733.1	47858
LT607754.1	47865
JF431003.1	47866
LT607410.1	47872
CP014025.1	47880
MH289480.1	48163
AP007244.1	48164
AJ244824.2	48165
KU955344.1	48168
GU325784.1	48169
EU344979.2	48279
AF007261.1	48483
X87860.1	48617
CP023698.1	48665
KR476966.1	48668
XM_007542010.2	48698
KU001163.1	48829
AJ224495.1	48895
AY494079.1	49266
KM042939.1	50250
AB042386.1	50251
NC_042730.1	50253
CP047566.1	50273
AF247423.1	50351
AF363031.1	50365
AJ781555.1	50388
NC_041118.1	50392
AF173565.1	50400
DQ485830.1	50402
LT669790.1	50452
EU734895.1	50550
AF180052.1	50603
AF112638.1	50897
KX595333.1	50903
CP038145.1	51049
AY216539.1	51132
LR134510.1	51161
AC189261.2	51351
JF911819.1	51655
FM995166.1	51660
GQ168023.1	51791
EF589053.1	51823
KM611476.1	51904
JX048650.1	52093
JQ806115.1	52258
KM057875.1	52273
AP018108.1	52288
U72545.1	52361
AY579089.1	52365
AY498701.1	52389
MF326974.1	52396
KU646835.1	52410
KM817972.1	52550
NC_040135.1	52552
LC097871.1	52617
KR476922.1	52619
AP011282.1	52620
KY197961.1	52638
KX609784.1	52650
NC_044380.1	52664
AB026193.1	52775
DQ485836.1	52777
MN122892.1	52792
NC_038195.1	52810
CP026243.1	52904
GQ168019.1	52954
CP015581.1	53336
CP031145.1	53358
AP022615.1	53376
CP036164.1	53458
NR_076679.1	53461
AP022567.1	53462
NR_076648.1	53635
KJ735513.1	54020
KJ735512.1	54021
KJ735514.1	54023
AP009193.1	54025
DQ385295.1	54056
DQ674611.1	54060
MT471799.1	54317
MT539272.1	54337
AP005994.1	54353
MK434260.1	54356
DQ485855.1	54359
DQ485861.1	54361
DQ485859.1	54363
MK434264.1	54366
JQ627237.1	54380
EF532933.1	54386
KY009737.1	54492
KC614026.1	54493
NC_041578.1	54496
KF701061.1	54499
KC614034.1	54501
KJ631049.1	54508
KR476909.1	54556
KC614019.1	54567
KC613983.1	54570
CP029192.1	54571
LR215065.1	54757
KR422696.1	54769
FJ236301.1	54773
FJ465201.1	54775
AY074885.2	54971
LR738627.1	55149
NR_077042.1	55197
JF424143.1	55404
NC_041490.1	55529
MN067867.1	55661
DQ184732.1	55715
KX400494.1	55837
MK988441.1	55980
KC875857.1	56068
AF373591.1	56069
KF961184.1	56258
DQ780884.1	56262
JF730435.1	56278
AF173596.1	56292
AF173604.1	56304
DQ674613.1	56307
FJ465283.1	56313
MN122863.1	56324
DQ780881.1	56335
KP064202.1	56345
LR131922.1	56716
AY987023.1	56720
AY141462.1	56723
CP000252.1	56780
EU276811.1	56958
NR_076994.1	57029
NC_041165.1	57069
AF339361.1	57236
DQ137156.1	57240
MF033354.1	57301
JN628858.1	57303
CP028519.1	57480
GU071056.1	57658
LR134452.1	57704
JN591565.1	57779
JN816390.1	57780
KC748062.1	57790
MN901493.1	57837
JQ697273.1	57843
AP004450.1	57847
MK509809.1	57865
AY520098.1	57866
KP730787.1	57873
EF531117.1	57893
MK685300.1	58002
AF140864.1	58197
FJ236299.1	58209
EU494398.1	58310
KJ128680.1	58317
AJ247066.1	58319
KR476908.1	58321
KR476863.1	58323
GQ406268.1	58325
CP024985.1	58340
JF424147.1	58343
CP023691.1	58346
JF424165.1	58347
JF424170.1	58350
JF424167.1	58351
JF424166.1	58352
Z93291.1	58572
KJ024421.1	58611
KT997200.1	58619
KR078013.1	58666
Z93715.1	58720
KC429288.1	59239
EU494305.1	59308
MK060140.1	59410
AF173563.1	59412
EU410490.1	59419
CP008802.1	59505
FM991722.1	59561
NR_076082.1	59736
CP028130.1	59737
U96086.1	59760
MG461576.1	59813
FJ175394.1	59837
KF293721.1	59894
MF769377.1	59899
FJ379296.1	60182
CP024935.1	60548
AF155938.1	60593
NR_076865.1	60893
NR_076702.1	60920
AP007240.1	61127
EF380289.1	61263
MT471948.1	61318
JX399587.1	61343
LC375979.1	61358
LR590463.1	61652
XM_030813202.1	61853
KM078778.1	62165
FJ236284.1	62259
AY500367.1	62313
AY856124.1	62745
Z97613.1	62770
AF115089.1	62819
KT345512.1	62878
AF115076.1	62879
NC_041665.1	63517
KX891215.1	63601
MF948173.1	63660
KT425090.1	63945
LR132035.1	64144
MN057516.1	64146
MN057528.1	64147
MN057543.1	64148
MH699848.1	64149
MN057622.1	64152
XM_022267026.1	64459
GU737112.1	64541
JX910642.1	64553
CP021238.1	64667
KX609785.1	64668
KM078800.1	64802
KM078771.1	64811
MK612559.1	65343
KC248987.1	65344
KC248994.1	65345
KC249008.1	65346
KC249047.1	65347
KC249067.1	65348
CP001291.1	65393
NR_102592.1	65555
NC_037609.1	65739
JF424142.1	66424
CP034587.1	66425
JF424159.1	66431
CP010341.1	66712
KX889710.1	66845
JQ806123.1	66869
CP048641.1	66871
JQ806136.1	66872
JQ806165.1	66894
JQ806183.1	66896
AP022565.1	67081
CP030930.1	67258
CP023693.1	67260
CP032543.1	67263
CP021748.1	67267
JF424145.1	67277
JQ806138.1	67295
JQ806133.1	67296
JF424149.1	67298
JQ806174.1	67299
CP041168.1	67304
CP021978.1	67305
JQ806149.1	67338
JQ806157.1	67343
CP023697.1	67345
JF424146.1	67351
JF424154.1	67352
JF424156.1	67362
JF424157.1	67363
JF424158.1	67367
JF424160.1	67377
JF424163.1	67382
AP011274.1	67539
GU134278.1	67541
AP012081.1	67547
AP011275.1	67554
MT539216.1	67556
DQ832717.1	67593
DQ485829.1	67773
KR476938.1	67776
KR476858.1	67777
CP044101.1	67827
NR_076519.1	67854
CP020563.1	68173
AP019620.1	68175
CP029378.1	68179
NR_103987.1	68202
CP023407.1	68203
CP030862.1	68209
CP016279.1	68214
CP020042.1	68223
JF424151.1	68245
CP019724.1	68249
JF424152.1	68252
CP023690.1	68270
NR_076917.1	68280
JF424162.1	68282
AF096478.1	68468
AY048304.1	68557
KT865759.1	68569
CP026094.1	68570
AP018133.1	69132
KX631474.1	69196
KC248982.1	69253
KC248999.1	69254
CP018783.1	69373
JX255933.1	69510
KY231829.1	69811
U68145.1	69819
KF738139.1	70186
MK294165.1	70275
AF037182.1	70389
AF037179.1	70392
AF037174.1	70393
AF037178.1	70394
DQ026431.1	70541
AP011283.1	70546
KY993905.1	70549
AP011364.1	70551
JQ436549.1	70739
DQ447686.1	71183
AY742520.1	71677
GU134280.1	71757
CP012507.1	71999
LR134409.1	72000
CP027090.1	72004
KJ879092.3	72055
MK803083.1	72057
KJ879037.1	72058
KJ879075.1	72059
AF518224.1	72060
MF134841.1	72064
KJ879176.1	72066
MF134844.1	72067
KJ879095.1	72069
KJ879110.1	72071
KJ879142.1	72072
MF179434.1	72073
MF179447.1	72076
KJ879183.1	72078
KJ879132.1	72079
KJ879065.1	72080
KJ879148.1	72082
MF179453.1	72085
MF179449.1	72088
NC_039778.1	72089
DQ678215.1	72091
KJ879108.1	72092
MK804613.1	72093
KM225854.1	72095
MH378777.1	72099
MF134856.1	72105
KJ879060.1	72107
MK215774.1	72446
AP006786.1	72450
JQ897839.1	72488
AF045696.1	72494
KT231832.1	72517
AF045708.1	72519
AF115094.1	72639
FN562582.1	72674
CP032229.1	73044
FJ751803.1	73107
AJ224496.1	73320
KJ909188.1	73321
AJ224501.1	73323
KJ664927.1	73824
MG681099.1	74089
MG459430.1	74091
KU255794.1	74099
NR_076448.1	74318
KF319031.1	74381
KJ938301.1	74468
KF226725.1	74557
AP006827.1	75026
KP280480.1	75036
MF593295.1	75042
CP026102.1	75105
CP019458.1	75293
KT833113.1	75348
MT084757.1	75356
GQ406290.1	75360
KT833106.1	75362
MN028874.1	75372
CP002021.1	75379
DQ029097.1	75445
DQ385297.1	75485
KP763163.1	75529
KP763223.1	75531
KT345702.1	75838
KC771255.1	75839
KC759527.1	75844
KC466567.1	75854
NC_045373.1	75861
KJ794187.1	75865
LM524969.1	75913
NC_037154.1	75974
CP017484.1	75985
MN122926.1	76058
FJ175398.1	76340
CP013729.1	76731
CP037427.1	76832
CP021934.1	76857
MF101416.1	76906
MN147847.1	76929
EU848430.1	76930
EU848457.1	76931
EU848449.1	76932
MN565610.1	77133
AF174325.1	77508
XM_028687296.1	77519
MN071243.1	77522
FJ460198.1	77594
GQ407069.1	77662
AF133691.1	77687
AY921456.1	77740
AY075069.1	77748
DQ447705.1	77798
DQ447694.1	77799
AJ247040.1	77800
DQ447710.1	77801
DQ536427.1	77803
NC_037453.1	77928
NC_037436.1	77931
AB002113.1	78098
KT378620.1	78197
CP035464.1	78344
HM355585.1	78879
KT601095.1	78880
KX398094.1	79302
AJ231162.1	79503
AJ236383.1	79524
AP009189.1	79626
DQ137157.1	79627
KU356674.1	79643
FJ211846.1	79683
CP023567.1	79967
AJ344328.1	80365
AY857948.2	80640
AP009508.1	80772
NR_076697.1	80816
KC429318.1	80822
KR422902.1	80824
MK783266.1	80826
MK388368.1	80828
CP022656.1	80866
CP028290.1	80868
CP029373.1	80869
CP028288.1	80870
JF457566.1	80988
AF049732.1	81364
XM_032137572.1	81572
KP901268.1	81723
JQ627248.1	81886
DQ485863.1	81903
AY346091.1	81907
AC254603.1	81985
EU124429.1	82265
CP031338.1	82380
DQ532856.1	82795
EF120862.1	82892
KR153503.1	82893
KT357695.1	82895
HQ018815.1	82899
MN147846.1	82901
NC_046057.1	82928
LS483499.1	82987
CP016189.1	83262
CP031320.1	83291
JF424164.1	83382
KF270698.1	83450
KF270699.1	83451
KF270706.1	83455
KF270709.1	83456
KF270713.1	83460
AP021879.1	83564
CP045178.1	83656
KJ192328.1	83851
CP027114.1	84096
CP015810.1	84292
AF325131.1	84397
NR_076929.1	84595
MN122889.1	84621
MK215769.1	84645
NR_076126.1	84757
KM042917.1	84782
FJ236288.1	84785
JX516055.1	84803
JX516057.1	84807
JX516063.1	84812
JX516067.1	84833
AY283892.1	84834
JX516074.1	84835
JX516054.1	84839
JX516071.1	84849
JX516066.1	84850
NR_076622.1	85085
MK342599.1	85097
AY839154.1	85310
CP015030.1	85402
NR_122007.1	85404
EF218651.1	85418
EF218652.1	85424
AF067279.1	85426
LR215993.1	85433
LN835303.1	85471
JQ627235.1	85526
AP011277.1	85566
AF081852.1	85568
AP022617.1	85693
KP677471.1	86205
KF415462.1	86220
AP019357.1	86224
KX095206.1	86233
KM501562.1	86657
AF081855.1	86916
EF458408.1	86918
EU811080.1	86920
GU134275.1	86922
AP012082.1	86923
AF081863.1	86924
AF081856.1	86926
AF081860.1	86928
AP012106.1	86930
MT364327.1	86932
AF081862.1	86934
AF081838.1	86938
AP011280.1	86940
AF081845.1	86942
AF081842.1	86943
AB278706.1	86961
AB278724.1	86962
LC222576.1	86963
LC380519.1	86964
MG922856.1	87149
MH324418.1	87717
AY749067.1	87785
KT990126.1	87956
JF424173.1	88074
JF424174.1	88075
MG712776.1	88149
AP011494.1	88150
AP011498.1	88154
JQ627254.1	88181
MN250878.1	88217
EU494321.1	88882
AF387332.1	88883
NR_121933.1	89154
DQ674630.1	89385
DQ674628.1	89386
