qseqid	pident	min_pident	K	P	C	O	F	G	S
HM636985.1	90.132	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM636987.1	95.425	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM636996.1	90.132	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
KF438118.1	90.909	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
KF438113.1	92.053	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM637009.1	96.732	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM636993.1	90.066	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM637010.1	96.078	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
AJ971743.1	96.026	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
KF438119.1	90.26	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
KF438121.1	91.391	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
HM636990.1	94.771	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Labiobaetis	Labiobaetis sp. BMNH 704637
MN853162.1	90.367	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Coreoperca	Coreoperca kawamebari
LT594522.1	90.027	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Tachikawaea	Candidatus Tachikawaea gelatinosa
FJ465726.1	90	0	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
FJ465747.1	90	0	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
FJ465741.1	90	0	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
DQ890337.1	91.975	0	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense
DQ890345.1	90.741	0	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense
DQ890342.1	91.975	0	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense
DQ890336.1	91.358	0	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense
DQ890344.1	91.358	0	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense
KP013087.1	92.857	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
AY742523.1	92.857	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
KC427094.1	92.857	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
AY742522.1	92.857	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
AY742541.1	90.367	0	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus
GQ225721.1	93.883	0	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans
GQ225720.1	93.583	0	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans
CP040694.1	96.067	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer
CP046216.1	91.129	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Wigglesworthia	Wigglesworthia glossinidia
CP012333.1	90.027	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Chondromyces crocatus
CP012159.1	90.027	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Labilithrix luteola
X87291.1	97.838	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP032363.1	100	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	unknown	Arcobacter sp. LPB0137
CP028425.1	97.799	0	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera hydrothermalis
CP020026.1	100	0	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera hydrothermalis
CP019070.1	100	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter peruensis
CP002542.1	98.343	0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. THG-3.7
NR_076848.1	98.343	0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. THG-3.7
CP022585.1	96.143	0	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. THG-3.7
LT906475.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP003787.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP002346.1	96.067	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
NR_076805.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP006649.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP003388.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP011859.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP041029.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
NR_076987.1	95.787	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia sp. JS20170427COW
CP028913.1	95	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Salinibacterium	Salinibacterium sp. dk2585
CP042305.1	90.123	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas	Lysinimonas sp. KACC 19322
FJ174888.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
LC191205.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
EU882875.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
LC191204.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
LC191203.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MH300636.1	92.169	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
AF370876.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
HQ402925.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MK000254.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
U55843.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MH300622.1	92.169	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
HM449119.1	92.169	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
KX420660.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
HM449120.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
DQ666843.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MK000268.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MH300623.1	93.373	0	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
HM124688.1	97.436	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	Dosinia victoriae
HM124687.1	95.798	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	Dosinia victoriae
DQ459289.1	96.61	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Eurhomalea	Eurhomalea lenticularis
DQ184732.1	90.164	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Chamelea	Chamelea gallina
AJ294947.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Chamelea	Chamelea gallina
JF901818.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Chamelea	Chamelea gallina
KC429301.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Chamelea	Chamelea gallina
AJ548763.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Chamelea	Chamelea gallina
KT874463.1	94.398	0	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
KP885666.1	92.547	0	Eukaryota	Arthropoda	Insecta	Diptera	Therevidae	Thereva	Thereva aurofasciata
HF970469.1	90.833	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	Phaxas	Phaxas pellucidus
HF970465.1	90.833	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	Phaxas	Phaxas pellucidus
DQ459274.1	90.833	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Clausinella	Clausinella punctigera
DQ459272.1	96.61	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Tawera	Tawera spissa
DQ184718.1	96.61	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Tawera	Tawera spissa
AJ548762.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Venus	Venus casina
AJ548768.1	90.164	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Venus	Venus casina
AM085110.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Venus	Venus casina
KY547786.1	90.179	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Venus	Venus casina
AP009192.1	90.821	0	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Uria	Uria lomvia
AP018512.1	97.778	0	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia baltica
AP018507.1	90.833	0	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia baltica
MH297491.1	98.056	0	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia baltica
AP018509.1	91.389	0	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia baltica
AP018505.1	91.667	0	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia baltica
EF531121.1	90.476	0	Eukaryota	Arthropoda	Insecta	Diptera	Hippoboscidae	Ornithomya	Ornithomya biloba
EF531119.1	90.476	0	Eukaryota	Arthropoda	Insecta	Diptera	Hippoboscidae	Stenepteryx	Stenepteryx hirundinis
LC208988.1	90.132	0	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Indiopsocus	Indiopsocus sp. KY305
NC_046598.1	90.446	0	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Payraudeautia	Payraudeautia intricata
NC_046704.1	90.446	0	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Payraudeautia	Payraudeautia intricata
MH349359.1	99.296	0	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	Pyganodon grandis
KM434235.1	94.406	0	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	Pyganodon grandis
MH349356.1	99.296	0	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	Pyganodon grandis
KX781690.1	90.909	0	Eukaryota	Arthropoda	Insecta	Diptera	Dolichopodidae	Gymnopternus	Gymnopternus celer
EU864018.1	90.303	0	Eukaryota	Arthropoda	Insecta	Diptera	Dolichopodidae	Gymnopternus	Gymnopternus celer
AF177135.1	92.121	0	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Vidalia	Vidalia armifrons
AF177134.1	92.121	0	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Vidalia	Vidalia armifrons
LC098594.1	90.411	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok malabaricus
AY098835.1	90	0	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
GU194532.1	100	0	Eukaryota	Arthropoda	Insecta	Hemiptera	Anthocoridae	Anthocoris	Anthocoris miyamotoi
HM746661.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
JF895472.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
JX087350.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
JX068845.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
JX068846.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
LC098598.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
LC098601.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
LC098610.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
LC098597.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
JX068842.1	90.367	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Ompok	Ompok bimaculatus
KU759841.1	95.778	0	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Eunapius	Eunapius subterraneus
LT158503.1	95.778	0	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Eunapius	Eunapius subterraneus
GQ258361.1	100	0	Eukaryota	Arthropoda	Insecta	Hemiptera	Anthocoridae	unknown	Anthocoridae sp. SJ-2010
DQ280036.1	90.833	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	Ensis	Ensis macha
DQ459271.1	95.798	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Bonartemis	Bonartemis histrio
DQ184699.1	95.798	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Bonartemis	Bonartemis histrio
AY523652.1	97.521	0	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Megalurothrips	Megalurothrips sp. 1 YF-2010
HM594510.1	93.252	0	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Parudenus	Parudenus falklandicus
HM594502.1	93.252	0	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Macropathus	Macropathus filifer
MN023250.1	92.308	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis harrisoni
MG590263.1	90	0	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	Chalcophaps	Chalcophaps indica
HM746793.1	91.827	0	Eukaryota	Chordata	Aves	Columbiformes	Columbidae	Chalcophaps	Chalcophaps indica
EF414448.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Congeria	Congeria kusceri
AF507052.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Congeria	Congeria kusceri
AF507051.1	90.083	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Congeria	Congeria kusceri
KC429304.1	100	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Mytilopsis	Mytilopsis sallei
JX903968.1	94.931	0	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Isopisthus	Isopisthus parvipinnis
JX903969.1	93.578	0	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Isopisthus	Isopisthus parvipinnis
JX903965.1	96.313	0	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Isopisthus	Isopisthus parvipinnis
JX903964.1	93.607	0	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Isopisthus	Isopisthus parvipinnis
JX099455.1	100	0	Eukaryota	Mollusca	Bivalvia	Veneroida	Tellinidae	Scissula	Scissula similis
KC614022.1	93.333	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis flavirostra
KC614026.1	90.431	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis flavirostra
KY009737.1	96.172	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis flavirostra
KF701060.1	96.135	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KF425525.1	96.135	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KC614035.1	96.135	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KC614034.1	96.618	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KF289829.1	91.866	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	Gallicrex cinerea
KJ442621.1	91.866	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	Gallicrex cinerea
KJ192198.1	91.866	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	Gallicrex cinerea
KJ874440.1	92.344	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	Gallicrex cinerea
KF644584.1	92.308	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	Gallirallus striatus
KC614005.1	92.788	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	Gallirallus striatus
KC614008.1	92.308	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	Gallirallus striatus
DQ485859.1	93.269	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Anurolimnas	Anurolimnas fasciatus
KC614004.1	100	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Anurolimnas	Anurolimnas fasciatus
NC_039814.1	95.169	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Laterallus	Laterallus jamaicensis
MK434261.1	90.909	0	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Pardirallus	Pardirallus sanguinolentus
KC699344.1	92.683	0	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	Agathomyia	Agathomyia sexmaculata
KC699313.1	92.683	0	Eukaryota	Arthropoda	Insecta	Diptera	Platypezidae	Microsania	Microsania pectipennis
KR476869.1	91.121	0	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Babka	Babka gymnotrachelus
KM583832.1	91.121	0	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Babka	Babka gymnotrachelus
AP009194.1	90.431	0	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	Tachybaptus ruficollis
EU518636.1	94.406	0	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Sinanodonta	Sinanodonta woodiana
KF415312.1	91.121	0	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Ponticola	Ponticola kessleri
DQ250860.1	92.547	0	Eukaryota	Arthropoda	Insecta	Diptera	Therevidae	Anabarhynchus	Anabarhynchus helvenacus
DQ186202.1	94.398	0	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema marinoi
KT956328.1	96.296	0	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Cnemacantha	Cnemacantha muscaria
KT956326.1	91.975	0	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Cnemacantha	Cnemacantha muscaria
KT956329.1	90.854	0	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Cnemacantha	Cnemacantha muscaria
AJ439186.1	91.463	0	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Lauxania	Lauxania minor
KX306823.1	95.211	0	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Helicodictyaceae	Rhexinema	Rhexinema sarcinoideum
KX306822.1	95.211	0	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Gloeotilopsis	Gloeotilopsis planctonica
KX890756.1	90.361	0	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Melligomphus	Melligomphus ardens
KF499223.1	90.066	0	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger21
KF499165.1	92	0	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger21
FN811343.1	90.411	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus biwaensis
FJ432679.1	90.411	0	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus biwaensis
EF662127.1	90.132	0	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.489
AF476106.1	90.323	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Westeberhardia	Candidatus Westeberhardia cardiocondylae
CP017580.1	90.123	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. 21MFCrub1.1
CP043505.1	90	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. 21MFCrub1.1
HQ230378.1	90.741	0	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	Hadroneura	Hadroneura sp. JSGS27
HQ230381.1	90.741	0	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	Hadroneura	Hadroneura sp. JSGS27
HQ230380.1	91.358	0	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	Hadroneura	Hadroneura sp. JSGS27
HQ230370.1	90.683	0	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	Hadroneura	Hadroneura sp. JSGS27
KP237964.1	90.868	0	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Porocottus	Porocottus minutus
FJ887745.1	90.868	0	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Porocottus	Porocottus minutus
